ecfp_feature_1,ecfp_feature_2,ecfp_feature_3,ecfp_feature_10,ecfp_feature_12,ecfp_feature_16,ecfp_feature_19,ecfp_feature_22,ecfp_feature_27,ecfp_feature_29,ecfp_feature_30,ecfp_feature_33,ecfp_feature_34,ecfp_feature_36,ecfp_feature_38,ecfp_feature_39,ecfp_feature_45,ecfp_feature_54,ecfp_feature_55,ecfp_feature_58,ecfp_feature_73,ecfp_feature_78,ecfp_feature_80,ecfp_feature_81,ecfp_feature_86,ecfp_feature_90,ecfp_feature_94,ecfp_feature_99,ecfp_feature_100,ecfp_feature_104,ecfp_feature_105,ecfp_feature_108,ecfp_feature_110,ecfp_feature_111,ecfp_feature_121,ecfp_feature_122,ecfp_feature_123,ecfp_feature_125,smiles
0,0,0,1,0,1,1,1,0,0,4,1,0,1,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,1,2,0,CC12CC1CC=CCC2
0,1,0,1,0,1,1,1,0,0,4,0,0,1,0,2,1,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,3,0,OC12CC1CC=CCC2
1,0,0,1,0,1,1,0,1,1,2,1,0,2,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,CC12NC1CCC1OC21
0,0,1,0,0,1,1,1,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,1,NC12CC1CNC2C#N
0,1,1,0,0,1,0,1,0,1,2,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,2,1,OC12CC1CNC2C#N
1,1,1,0,0,1,1,0,0,0,2,2,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,CC12CC3(O)C(C1)OC23
0,1,1,0,1,1,0,0,0,0,3,1,0,2,0,2,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,2,0,CC12CC3(O)C(CC13)C2
2,2,1,1,0,1,1,0,0,0,2,1,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,OC12CC3(O)C(C1)OC23
0,0,1,0,0,0,1,0,0,0,3,1,0,2,0,0,1,0,0,0,0,0,0,2,2,1,1,0,1,1,0,2,0,0,0,1,1,0,CC12CC3(C1)C=CCC23
0,0,0,0,0,1,0,0,0,0,4,1,0,2,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,2,0,0,1,1,1,0,CC12CC3(C1)OCCC23
0,1,1,2,0,1,0,0,0,0,4,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,2,1,OC12CC3(CC1)OCC23
0,0,0,1,0,0,0,0,0,0,2,2,0,2,1,2,1,0,0,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,2,1,0,CC12CC3C(=O)N1C23C
0,0,0,1,0,1,0,1,0,1,2,1,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,3,0,CC12CC3C(C1)C(=O)C23
1,0,0,1,0,1,0,0,1,0,3,1,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,0,CC12CC3C(CC1)OC23
0,1,1,2,0,0,0,0,0,1,1,2,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,4,0,OC12CC3C1NC(=O)C23
0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,3,0,OC12CC3C1OC(=O)C23
0,1,0,1,1,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,2,1,0,0,0,3,0,OC12CC3CC(C1)C3C2
1,0,0,2,0,1,0,0,2,0,3,1,0,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,CC12CC3OC(CC1)C23
1,1,0,2,0,1,0,0,2,0,3,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,OC12CC3OC(CC1)C23
1,0,0,1,0,2,0,0,1,1,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,3,0,CC12CC3OC1C(=O)C23
0,0,0,1,1,1,0,0,2,1,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,0,CC12OC3CC1C(=O)C23
0,0,1,1,2,1,0,1,0,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,CC12OC3CC1C23C#N
1,0,0,1,1,0,0,0,0,1,2,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,CC12CC3CC1C2C3=O
1,1,1,1,1,0,0,0,0,1,2,0,2,1,0,2,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,OC12CC3CC1C2C3=O
0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,2,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,4,0,OC12CC3NC1C2C3=O
0,1,1,1,0,1,0,0,1,0,2,1,0,2,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,CC12OC3CCC1(O)C23
0,1,2,0,0,1,0,0,0,0,2,1,1,2,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,CC12OCC3CC1(O)C23
1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0,3,0,OC12CC=CC1C1OC21
1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,CC12CN=CN1C2C#C
1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,0,CC12CN=CN1C2C#N
0,1,2,2,0,1,0,0,0,0,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,CC12CNC(C1)C(=O)O2
0,0,0,2,0,0,1,0,0,0,4,1,0,1,0,1,1,0,0,0,1,0,0,2,0,0,0,1,1,1,0,0,1,0,0,1,1,0,CC12CCC(C1)C=CC2
1,0,0,1,1,0,1,0,0,0,4,1,0,1,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,1,0,CC12CCC(C1)CC=C2
0,0,1,2,0,1,0,0,0,0,3,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,CC12CCC(CO1)C2=O
1,0,3,1,0,1,0,0,1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,CC12CC(CN1)OC2=N
1,0,2,2,0,1,0,0,0,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,CC12CC(CN1)OC2=O
0,0,1,1,0,1,0,0,0,0,2,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,CC12CC(CO1)NC2=O
0,0,0,0,1,1,0,1,0,0,3,2,1,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,1,1,2,0,CC12OCC1=CC1CC21
0,1,0,1,0,1,0,1,0,0,4,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,CC12CCC1=CCCO2
0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,1,0,OC12CNC1C(=O)C=C2
0,1,0,2,0,0,0,0,1,1,3,1,0,1,0,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,CC12CCC1N(C2)C=O
0,0,0,1,1,1,0,0,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,3,1,CC12CCC1C1CC1O2
0,1,0,0,0,0,0,1,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,CC12CNC1C2(O)C#N
0,0,1,0,0,1,1,1,0,0,1,1,1,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,CC12OCC1C2(N)C#N
0,0,1,2,0,1,0,0,0,0,5,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,1,0,CC12OCC1C21CCC1
0,0,1,1,0,2,0,1,0,0,3,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,CC12OCC1C21CCO1
0,1,0,1,0,1,1,0,0,0,3,0,1,1,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,OC12CCC1N=COC2
0,0,0,2,0,1,0,0,1,0,3,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,CC12CCC1CC(=O)N2
1,0,1,1,0,1,2,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,CC12NCC1OC2C#C
0,0,0,2,0,1,0,0,1,1,3,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,CC12CCC1CN2C=O
1,0,1,0,0,2,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,1,1,1,1,0,CC12CC=CCC1CO2
0,0,0,1,0,1,1,2,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,1,0,1,1,0,CC12CCC1CC=CC2
0,1,0,1,0,1,1,1,0,0,4,0,0,1,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,2,0,OC12CCC1CC=CC2
1,0,1,1,0,2,1,0,0,0,3,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,CC12OCC1CCC2=O
1,0,1,1,0,2,1,0,0,0,2,2,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,CC12OCC1CNC2=O
1,1,0,1,0,1,1,0,0,0,3,0,2,1,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,OC12CCC1OCC=C2
0,0,0,1,1,0,0,0,1,0,4,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,CC12CCC3C(CC13)C2
0,1,0,1,0,2,0,1,0,0,4,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,CC12CCC=C1CCO2
1,0,1,2,0,0,1,0,0,0,3,1,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,CC12CCCN1C2C#C
0,0,1,0,1,1,0,0,2,0,1,1,0,1,1,0,0,0,2,1,1,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,2,0,CC1=CC(=N)OC2CC12
0,0,1,0,1,1,1,0,2,0,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,2,0,0,1,1,1,0,0,2,0,NC1=CC(=N)OC2CC12
0,0,1,0,1,0,1,1,1,1,2,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,CC1=CC(C#C)C2CC12
0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,2,1,1,0,1,0,1,0,0,2,2,0,0,0,0,1,0,1,0,CC1=CC(NC1=O)C#C
0,0,1,0,0,1,1,1,1,0,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,1,0,0,1,2,0,0,1,0,CC1=CC(OC1=N)C#C
0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,1,0,0,1,1,0,0,1,0,CC1=CC(OC1=O)C#C
0,0,1,0,0,1,1,1,0,0,3,1,2,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,CC1=CC(OCC1)C#C
1,1,0,1,0,1,0,0,0,0,3,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,2,0,CC1=CC2(O)CCC2C1
0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,3,1,0,CC1=NC2(CC2O1)C=O
0,0,0,0,1,0,1,2,0,0,1,1,1,1,0,1,0,0,1,2,0,0,0,3,0,1,1,0,1,1,0,0,0,0,1,0,1,0,CC1=CC2CC1(N2)C#N
0,0,1,1,1,3,1,2,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,CC1=CC2CC1OCO2
0,0,0,1,1,1,0,1,0,0,1,2,1,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,CC1=CC2CC2(C)C1=O
1,0,0,1,0,1,0,1,0,0,3,2,0,1,0,2,0,0,0,2,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,1,0,0,CC1=CN2CC2(C)C1=O
0,1,0,0,1,0,1,1,0,0,2,2,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,2,0,CC1=CC2CC2C1(C)O
0,0,0,1,1,0,0,2,0,0,1,2,0,0,0,0,1,0,0,2,1,0,1,1,0,1,0,0,2,1,0,0,0,0,1,0,2,0,CC1=CC2CC2NC1=O
0,0,0,0,1,1,0,1,2,0,1,3,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,2,1,0,0,1,1,0,0,2,0,CC1=CC2CC2OC1=N
0,0,0,1,1,1,0,1,1,0,1,2,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,2,1,0,0,1,0,0,0,2,0,CC1=CC2CC2OC1=O
0,0,0,0,2,1,0,2,1,0,3,1,2,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,CC1=CC2CC2OCC1
0,0,0,1,0,0,1,1,0,0,3,2,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,CC1=CC2CCC1(C)C2
0,0,1,0,0,1,0,1,0,0,2,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2,1,0,1,0,0,0,1,1,1,0,CC1=CC2COC1(C)C2
0,0,0,0,1,1,1,1,1,0,3,1,1,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,CC1=CC2CCC2OC1
0,0,1,0,1,1,0,1,1,0,3,1,1,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,CC1=CC2COC2CC1
0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,2,0,0,1,0,0,2,1,2,0,0,0,1,0,0,0,1,0,1,0,4,0,CC1=CC2CCC3C2C13
0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,2,0,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,1,0,CC1=CCC(C#N)C1=O
0,0,0,0,0,1,1,1,0,0,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,CC1=NCC(CC#C)O1
0,0,2,1,0,1,1,1,0,1,3,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,CC1=NCC(CO1)C#C
0,0,0,1,0,1,0,0,0,0,2,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,CC1=CCC2CC12C=O
0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,2,1,0,0,1,1,0,0,1,2,1,0,0,1,1,0,0,1,1,CC1=CCC2CN2C1=O
0,1,2,1,1,1,0,0,0,0,3,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,CC1=CCC2COC1C2
0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,2,0,1,1,0,2,0,CC1=CCCC1OC=O
0,1,0,1,0,1,1,0,0,0,2,1,0,1,0,3,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,2,0,CC12CC(C1)C(=O)C2O
0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,2,0,0,0,0,0,1,0,1,0,CC1C(=O)CC=C1C#C
0,1,0,1,0,1,0,0,0,1,1,2,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,CC1C(=O)OCC1(C)O
0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,CC1C(C#C)C(O)C1=O
0,0,0,1,0,1,0,2,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,3,0,CC1C(C#N)C(O)C1=O
0,1,2,0,1,0,1,0,0,0,1,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,1,3,0,OC1C(C#C)C2CC12O
0,1,0,0,1,0,1,0,0,1,0,2,1,3,1,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,CC1C(O)C1(O)CC#C
1,0,0,1,0,1,2,0,2,1,2,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,CC1C2CCC(O2)C1O
1,0,0,1,0,1,2,0,2,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,OC1C2CCC(O2)C1O
0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,2,0,OC1C(C=O)C11CCO1
0,0,0,2,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,2,0,OC1C(CC#C)NC1=O
1,0,0,3,0,0,0,0,0,2,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,1,CC1C(NC1=O)C(C)=O
0,0,1,1,0,1,0,0,1,2,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,0,2,1,CC1C(OC1=N)C(C)=O
0,0,1,2,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,3,0,OC1C(NC1=O)C1CO1
0,0,1,1,0,0,1,0,1,1,1,1,2,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,CC1C(CN1C=O)C#C
1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,CN1C(CC1C#C)C=O
0,0,3,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,CC1C(OC=O)C1C#C
0,0,2,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,3,0,CC1C(OC=O)C1C#N
1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,CN1C(CC=O)C1C#C
0,0,0,2,0,1,0,0,0,1,2,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,2,0,CC1C(CC1=O)OC=O
0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,2,0,CC1=CCC(C#C)C1O
0,0,1,0,0,0,1,0,0,1,1,2,1,0,1,0,0,1,0,1,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,CC1C(CC=C1C)C#C
0,0,1,2,0,0,1,0,1,2,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,CC1C(CNC1=O)C#C
0,0,2,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,CC1C(COC1=N)C#C
0,0,2,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,CC1C(COC1=O)C#C
0,0,1,1,0,0,1,1,0,0,3,2,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,CN1C(CCC1=O)C#C
0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,2,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,CN1C(CNC1=O)C#C
0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,0,2,0,1,0,1,0,CN1C(CNC1=O)C#N
0,0,1,2,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,2,0,OC1C(CNC1=O)C#C
0,0,2,0,0,1,1,0,1,0,2,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,OC1C(COC1=N)C#C
0,0,1,0,0,1,0,1,1,0,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1,0,1,2,0,OC1C(COC1=N)C#N
0,0,2,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,OC1C(COC1=O)C#C
0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,2,0,1,0,1,0,1,2,0,1,0,0,1,0,0,2,0,OC1C(NCC1=O)C#C
0,1,0,2,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,1,0,0,1,0,1,1,0,1,2,0,0,1,1,0,1,0,1,0,CN1C(CNC1=O)C=O
0,0,0,0,0,1,0,0,0,1,2,2,0,2,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,2,2,0,CC1(C)CC2(CO2)C1O
0,0,0,0,0,1,1,1,0,1,2,1,1,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,1,0,CC1C23CC=CC12CO3
0,0,0,3,0,1,0,0,0,1,4,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,CC1C23CCC12OCC3
1,1,0,1,0,1,1,0,0,2,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,CC1C2C(=O)OC12C#C
1,2,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,2,1,OC1C2C(=N)OC12C#C
0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,1,OC1C2C(=O)OC12C#C
0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,2,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,3,0,CC12COC(=O)C1C2O
1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,3,0,CN1C2C(C#C)C1C2=O
0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2,1,0,1,0,0,1,2,0,1,0,0,0,0,0,4,0,OC1C2C(C#C)C2C1=O
0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,2,1,1,0,0,0,0,0,4,0,OC1C2C(C#N)C2C1=O
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,4,0,CC1OC(=O)C2C(O)C12
0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4,0,CC1C2C3C2C1(O)C3=O
1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,4,0,CN1C2C3NC(=O)C1C23
0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,2,1,0,0,1,0,0,1,0,1,1,0,2,0,0,0,5,0,OC1C2C3CC1CCC23
0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,2,0,0,0,5,0,OC1C2C3CC3C2C1=O
1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,4,0,CC12CC3CC3C1C2O
0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,4,1,CC12OC3CC3C1C2O
0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,4,0,CC12OCC3C(C13)C2O
0,1,1,2,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,2,0,0,4,0,OC1C2C3CCC1(O)C23
0,1,0,0,1,0,0,1,0,1,1,1,1,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,CC1N2C=NCC12C#N
0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,CC1N2C=NCC12C=O
2,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,2,0,OC1C2N=CNC12C=O
0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,2,1,1,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,4,1,OC1C2C=CCCC12O
0,0,1,1,0,1,0,0,0,1,1,1,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,4,0,CC1C2OC(=O)C(O)C12
